gene_id	A2780_up	UWB_BRCAdef_up	PEO1_up
TACSTD2	TRUE	FALSE	FALSE
IRF6	TRUE	FALSE	FALSE
ZBTB7C	TRUE	FALSE	FALSE
TGFBI	TRUE	TRUE	FALSE
TRIM29	TRUE	TRUE	FALSE
C1orf116	TRUE	FALSE	FALSE
KRT5	TRUE	FALSE	FALSE
GRHL2	TRUE	FALSE	FALSE
IL1B	TRUE	FALSE	FALSE
FAT2	TRUE	FALSE	FALSE
INPP5D	TRUE	FALSE	FALSE
ST6GALNAC2	TRUE	FALSE	FALSE
GLUL	TRUE	FALSE	FALSE
AKR1B10	TRUE	FALSE	FALSE
TNS4	TRUE	TRUE	FALSE
FABP5	TRUE	FALSE	FALSE
CDH1	TRUE	FALSE	FALSE
KRT17	TRUE	FALSE	TRUE
CPA4	TRUE	FALSE	FALSE
THBS1	TRUE	TRUE	FALSE
ADRB2	TRUE	FALSE	TRUE
CA2	TRUE	TRUE	TRUE
KRT4	TRUE	FALSE	FALSE
ALDH1A3	TRUE	FALSE	FALSE
NLRP1	TRUE	FALSE	TRUE
HOTS	TRUE	FALSE	FALSE
TIMP3	TRUE	TRUE	FALSE
PTGES	TRUE	FALSE	FALSE
HTATIP2	TRUE	FALSE	FALSE
MUC4	TRUE	FALSE	FALSE
TSPAN1	TRUE	FALSE	FALSE
KCNK1	TRUE	FALSE	FALSE
WFDC2	TRUE	FALSE	FALSE
ANO1	TRUE	TRUE	FALSE
EGFLAM	TRUE	FALSE	FALSE
MYO10	TRUE	FALSE	TRUE
XDH	TRUE	FALSE	FALSE
FAM83A	TRUE	FALSE	FALSE
MAP3K21	TRUE	FALSE	FALSE
CDH3	TRUE	FALSE	FALSE
PTGS1	TRUE	FALSE	FALSE
UGT1A6	TRUE	FALSE	FALSE
RAC2	TRUE	FALSE	FALSE
PTAFR	TRUE	FALSE	FALSE
PXMP4	TRUE	TRUE	FALSE
ALDH3A1	TRUE	TRUE	FALSE
SPINT1	TRUE	FALSE	FALSE
SYK	TRUE	TRUE	FALSE
LY6D	TRUE	FALSE	FALSE
FXYD3	TRUE	FALSE	FALSE
WLS	TRUE	FALSE	FALSE
KRT8	TRUE	FALSE	FALSE
BTBD11	TRUE	FALSE	TRUE
1-Mar	TRUE	FALSE	FALSE
ARAP3	TRUE	TRUE	TRUE
IRX2	TRUE	FALSE	FALSE
FGFBP1	TRUE	FALSE	FALSE
MLH1	TRUE	FALSE	FALSE
PADI3	TRUE	FALSE	FALSE
EFNB2	TRUE	FALSE	FALSE
TP63	TRUE	FALSE	FALSE
MAL2	TRUE	FALSE	FALSE
FBN2	TRUE	TRUE	FALSE
MAPK13	TRUE	FALSE	FALSE
EPAS1	TRUE	FALSE	FALSE
CD44	TRUE	FALSE	FALSE
NRP2	TRUE	FALSE	FALSE
HAS3	TRUE	FALSE	FALSE
KRT15	TRUE	FALSE	FALSE
ADIRF	TRUE	TRUE	FALSE
KRT19	TRUE	FALSE	FALSE
CDCP1	TRUE	FALSE	FALSE
BDH1	TRUE	FALSE	FALSE
TMEM40	TRUE	FALSE	TRUE
ADORA2B	TRUE	FALSE	TRUE
MEST	TRUE	FALSE	FALSE
PAX7	TRUE	FALSE	FALSE
SLCO3A1	TRUE	FALSE	FALSE
PROM2	TRUE	TRUE	FALSE
MAST4	TRUE	FALSE	FALSE
SYT8	TRUE	TRUE	FALSE
SOX7	TRUE	FALSE	TRUE
EPHX2	TRUE	FALSE	FALSE
SEMA5A	TRUE	FALSE	FALSE
ZNF512	TRUE	FALSE	FALSE
ASS1	TRUE	TRUE	FALSE
CDCA7L	TRUE	FALSE	FALSE
FOSL1	TRUE	FALSE	TRUE
TSTD1	TRUE	FALSE	FALSE
SRPX2	TRUE	FALSE	FALSE
AMOTL1	TRUE	FALSE	FALSE
BASP1	TRUE	TRUE	FALSE
DSG3	TRUE	FALSE	FALSE
SATB1	TRUE	FALSE	FALSE
BNC1	TRUE	FALSE	FALSE
SLC2A10	TRUE	TRUE	FALSE
GRAMD2	TRUE	FALSE	FALSE
CAPN2	TRUE	FALSE	TRUE
LAD1	TRUE	FALSE	FALSE
P4HTM	TRUE	FALSE	FALSE
EIF4A1	TRUE	FALSE	FALSE
NOS1	TRUE	TRUE	FALSE
NPNT	TRUE	FALSE	FALSE
GPR87	TRUE	FALSE	FALSE
JAG1	TRUE	FALSE	FALSE
PARP12	TRUE	FALSE	TRUE
CREG2	TRUE	FALSE	FALSE
RIN2	TRUE	FALSE	FALSE
ANKRD33B	TRUE	FALSE	TRUE
HENMT1	TRUE	FALSE	FALSE
AIM1	TRUE	FALSE	FALSE
LCN2	TRUE	FALSE	FALSE
MST1R	TRUE	FALSE	FALSE
SLC2A9	TRUE	TRUE	FALSE
CAV2	TRUE	FALSE	FALSE
KRT13	TRUE	FALSE	FALSE
PLXNA2	TRUE	FALSE	FALSE
CELF2	TRUE	FALSE	FALSE
ARMCX3	TRUE	FALSE	FALSE
LGALS3	TRUE	FALSE	FALSE
TFAP2A	TRUE	TRUE	FALSE
KRT14	TRUE	FALSE	TRUE
SNX19	TRUE	FALSE	FALSE
INPP1	TRUE	FALSE	FALSE
THSD4	TRUE	FALSE	FALSE
PPL	TRUE	TRUE	FALSE
PKP1	TRUE	FALSE	FALSE
TNS3	TRUE	FALSE	FALSE
NCAPD3	TRUE	FALSE	FALSE
FAM83D	TRUE	FALSE	FALSE
MORC4	TRUE	FALSE	FALSE
KDF1	TRUE	FALSE	FALSE
MYD88	TRUE	FALSE	FALSE
NTN4	TRUE	FALSE	FALSE
EYA2	TRUE	TRUE	FALSE
TJP2	TRUE	FALSE	FALSE
LRRC8E	TRUE	FALSE	FALSE
NEURL1	TRUE	FALSE	FALSE
FAM83G	TRUE	TRUE	FALSE
SF3B5	TRUE	TRUE	FALSE
COL17A1	TRUE	FALSE	TRUE
TRIM16	TRUE	FALSE	FALSE
TNFRSF21	TRUE	FALSE	FALSE
NIPAL4	TRUE	FALSE	FALSE
CUL9	TRUE	TRUE	FALSE
DKK3	TRUE	TRUE	FALSE
F3	TRUE	FALSE	FALSE
TMPRSS4	TRUE	TRUE	FALSE
ZNF488	TRUE	TRUE	FALSE
MGST2	TRUE	FALSE	FALSE
GPRC5A	TRUE	FALSE	FALSE
PCNX2	TRUE	FALSE	FALSE
EHF	TRUE	FALSE	FALSE
EHD2	TRUE	FALSE	FALSE
SERPINB5	TRUE	FALSE	FALSE
DNAJA4	TRUE	FALSE	FALSE
SLC7A8	TRUE	FALSE	FALSE
MATN2	TRUE	FALSE	FALSE
NRG1	TRUE	FALSE	FALSE
CYP4F11	TRUE	FALSE	FALSE
CARD11	TRUE	TRUE	FALSE
KRT6A	TRUE	FALSE	FALSE
CYB5A	TRUE	FALSE	FALSE
CBR1	TRUE	FALSE	FALSE
ABCC3	TRUE	TRUE	FALSE
IL1A	TRUE	FALSE	FALSE
TFAP2C	TRUE	TRUE	FALSE
FAM84A	TRUE	FALSE	FALSE
SUSD4	TRUE	TRUE	FALSE
CDC45	TRUE	FALSE	FALSE
HCAR2	TRUE	FALSE	FALSE
CD9	TRUE	FALSE	FALSE
THBD	TRUE	FALSE	TRUE
GALNT14	TRUE	FALSE	FALSE
LAMA3	TRUE	FALSE	FALSE
CASP1	TRUE	FALSE	FALSE
DENND2D	TRUE	FALSE	FALSE
SMAD3	TRUE	FALSE	FALSE
EPCAM	TRUE	FALSE	FALSE
SLC6A11	TRUE	TRUE	FALSE
CBLC	TRUE	FALSE	FALSE
KCNS3	TRUE	FALSE	FALSE
PHLPP1	TRUE	FALSE	FALSE
SULF2	TRUE	TRUE	FALSE
MCM3	TRUE	FALSE	FALSE
LYPLAL1	TRUE	FALSE	TRUE
PEAR1	TRUE	FALSE	TRUE
GINS2	TRUE	TRUE	FALSE
KLF7	TRUE	FALSE	TRUE
RUNX1	TRUE	TRUE	FALSE
ITGA3	TRUE	TRUE	FALSE
KRT80	TRUE	FALSE	FALSE
LPAR1	TRUE	FALSE	FALSE
ABO	TRUE	TRUE	FALSE
KCTD12	TRUE	FALSE	FALSE
NALCN	TRUE	FALSE	FALSE
ENC1	TRUE	FALSE	FALSE
ZC3H12A	TRUE	TRUE	FALSE
MYO1D	TRUE	FALSE	FALSE
TUBB4B	TRUE	TRUE	FALSE
MPZL2	TRUE	FALSE	FALSE
ARHGAP40	TRUE	FALSE	FALSE
IL17RE	TRUE	FALSE	FALSE
ARHGEF37	TRUE	TRUE	FALSE
WNT7B	TRUE	TRUE	FALSE
SSH3	TRUE	TRUE	FALSE
SRGAP3	TRUE	FALSE	FALSE
FAM84B	TRUE	FALSE	FALSE
PLEK2	TRUE	FALSE	TRUE
EFTUD2	TRUE	FALSE	FALSE
C5orf38	TRUE	FALSE	FALSE
MCM4	TRUE	FALSE	FALSE
TGFB1I1	TRUE	TRUE	FALSE
TRIP13	TRUE	FALSE	FALSE
PRAG1	TRUE	TRUE	FALSE
ZNF185	TRUE	FALSE	TRUE
S100A11	TRUE	FALSE	FALSE
ZNF544	TRUE	FALSE	FALSE
SLC37A2	TRUE	FALSE	FALSE
ITGB4	TRUE	TRUE	FALSE
CD109	TRUE	FALSE	FALSE
SERPINB13	TRUE	FALSE	FALSE
BLCAP	TRUE	FALSE	FALSE
PKP2	TRUE	FALSE	FALSE
LAMB3	TRUE	FALSE	TRUE
TINAGL1	TRUE	FALSE	TRUE
PTGER4	TRUE	FALSE	FALSE
ESRP1	TRUE	FALSE	FALSE
MARCKS	TRUE	FALSE	TRUE
PPP2R2B	TRUE	TRUE	FALSE
TRIM22	TRUE	FALSE	FALSE
ST14	TRUE	FALSE	FALSE
ETS2	TRUE	FALSE	FALSE
WWC1	TRUE	TRUE	TRUE
EVA1C	TRUE	FALSE	FALSE
ACTG1	TRUE	TRUE	FALSE
MAOA	TRUE	FALSE	FALSE
ARL4C	TRUE	TRUE	FALSE
CA9	TRUE	FALSE	FALSE
GLI3	TRUE	TRUE	FALSE
IL1RN	TRUE	FALSE	FALSE
RIBC2	TRUE	FALSE	FALSE
TMEM173	TRUE	FALSE	FALSE
ADAM12	TRUE	FALSE	FALSE
CDC25B	TRUE	FALSE	FALSE
ARSD	TRUE	FALSE	TRUE
ANKRD10	TRUE	FALSE	FALSE
HSPB1	TRUE	TRUE	FALSE
FBXO32	TRUE	FALSE	FALSE
RAB25	TRUE	FALSE	FALSE
SUSD2	TRUE	FALSE	FALSE
NFKBIA	TRUE	FALSE	FALSE
CCBE1	TRUE	FALSE	FALSE
SPINT2	TRUE	FALSE	FALSE
B3GNT3	TRUE	FALSE	FALSE
DUSP4	TRUE	FALSE	FALSE
UPK3B	TRUE	FALSE	FALSE
FXYD5	TRUE	FALSE	FALSE
ADGRG1	TRUE	TRUE	FALSE
MB21D1	TRUE	FALSE	FALSE
KIAA1671	TRUE	FALSE	FALSE
MPRIP	TRUE	FALSE	FALSE
PDLIM1	TRUE	FALSE	FALSE
SLC1A3	TRUE	FALSE	FALSE
POLA2	TRUE	FALSE	FALSE
BARX2	TRUE	FALSE	FALSE
PSMB8	TRUE	FALSE	FALSE
DIAPH1	TRUE	FALSE	FALSE
NR3C1	TRUE	FALSE	FALSE
TNNI2	TRUE	FALSE	FALSE
PLBD1	TRUE	FALSE	FALSE
ZNF718	TRUE	FALSE	FALSE
LRP8	TRUE	FALSE	FALSE
MDFIC	TRUE	FALSE	FALSE
NCAPD2	TRUE	FALSE	FALSE
ANXA2	TRUE	FALSE	FALSE
CTSH	TRUE	FALSE	FALSE
AUTS2	TRUE	TRUE	FALSE
OSBPL10	TRUE	TRUE	FALSE
SYT17	TRUE	TRUE	FALSE
GPR176	TRUE	FALSE	TRUE
SPATC1L	TRUE	TRUE	FALSE
AURKA	TRUE	FALSE	FALSE
GALNT3	TRUE	FALSE	FALSE
MMP28	TRUE	FALSE	FALSE
FN1	TRUE	FALSE	TRUE
DUSP5	TRUE	FALSE	FALSE
CES2	TRUE	FALSE	FALSE
CPVL	TRUE	FALSE	FALSE
IAH1	TRUE	FALSE	FALSE
WNT7A	TRUE	TRUE	FALSE
MYC	TRUE	TRUE	FALSE
LAMC2	TRUE	FALSE	TRUE
DKK1	TRUE	FALSE	FALSE
ESRP2	TRUE	FALSE	FALSE
BTBD6	TRUE	FALSE	FALSE
MAP7	TRUE	FALSE	FALSE
GM2A	TRUE	TRUE	FALSE
PSTPIP2	TRUE	FALSE	FALSE
OCIAD2	TRUE	FALSE	TRUE
GPX2	TRUE	FALSE	FALSE
LHFP	TRUE	FALSE	FALSE
SRD5A1	TRUE	FALSE	FALSE
TUBA4A	TRUE	TRUE	FALSE
NEK6	TRUE	FALSE	FALSE
CYP4F3	TRUE	TRUE	FALSE
CLDN4	TRUE	FALSE	FALSE
VDR	TRUE	FALSE	FALSE
MET	TRUE	FALSE	FALSE
ATP8B1	TRUE	FALSE	FALSE
G6PD	TRUE	FALSE	FALSE
BTG2	TRUE	FALSE	FALSE
PHLDB2	TRUE	FALSE	TRUE
BMP4	TRUE	TRUE	FALSE
PSCA	TRUE	FALSE	FALSE
NUP62CL	TRUE	FALSE	FALSE
ARHGEF5	TRUE	FALSE	FALSE
SERINC2	TRUE	TRUE	FALSE
HTRA3	TRUE	FALSE	FALSE
CAV1	TRUE	FALSE	FALSE
DDX43	TRUE	FALSE	FALSE
GDA	TRUE	FALSE	FALSE
BAG3	TRUE	FALSE	FALSE
EPB41L1	TRUE	FALSE	FALSE
PDPN	TRUE	FALSE	FALSE
TPD52L1	TRUE	FALSE	FALSE
CCND2	TRUE	FALSE	FALSE
RIN3	TRUE	TRUE	FALSE
TRIM16L	TRUE	FALSE	FALSE
EFS	TRUE	FALSE	FALSE
PLEKHA6	TRUE	FALSE	FALSE
ID1	TRUE	TRUE	FALSE
DSC3	TRUE	FALSE	FALSE
ARHGDIB	TRUE	FALSE	FALSE
WNT10A	TRUE	TRUE	FALSE
ADGRF1	TRUE	FALSE	FALSE
RIPPLY3	TRUE	FALSE	FALSE
CACNG4	TRUE	TRUE	FALSE
SSH1	TRUE	FALSE	FALSE
SOX9	TRUE	FALSE	FALSE
TNFRSF10A	TRUE	FALSE	FALSE
AFAP1L2	TRUE	TRUE	FALSE
NECTIN1	TRUE	TRUE	FALSE
SPATA18	TRUE	FALSE	FALSE
SDR42E1	TRUE	FALSE	FALSE
HS3ST1	TRUE	TRUE	FALSE
TNFAIP2	TRUE	FALSE	FALSE
EFEMP1	TRUE	FALSE	FALSE
OLR1	TRUE	FALSE	FALSE
FOXQ1	TRUE	FALSE	FALSE
SLPI	TRUE	FALSE	FALSE
STAT5A	TRUE	FALSE	FALSE
CD22	TRUE	FALSE	FALSE
MMP14	TRUE	FALSE	FALSE
ADAMTS16	TRUE	FALSE	FALSE
PYCR1	TRUE	TRUE	FALSE
NEURL1B	TRUE	TRUE	FALSE
PRSS8	TRUE	FALSE	FALSE
MYO5C	TRUE	FALSE	FALSE
C1orf210	TRUE	FALSE	FALSE
SLC22A3	TRUE	FALSE	FALSE
PCSK5	TRUE	FALSE	FALSE
RPL7A	TRUE	FALSE	FALSE
UNG	TRUE	FALSE	FALSE
EXT1	TRUE	FALSE	TRUE
KRT18	TRUE	FALSE	FALSE
PLEKHG6	TRUE	FALSE	FALSE
MYO7A	TRUE	FALSE	FALSE
SRSF7	TRUE	FALSE	FALSE
MYO5B	TRUE	FALSE	FALSE
KLK10	TRUE	TRUE	FALSE
PYCARD	TRUE	TRUE	FALSE
LTBR	TRUE	FALSE	FALSE
ZDHHC7	TRUE	FALSE	TRUE
GJB3	TRUE	TRUE	FALSE
RTFDC1	TRUE	FALSE	FALSE
STAT3	TRUE	FALSE	FALSE
VAV3	TRUE	FALSE	FALSE
EPHA1	TRUE	FALSE	FALSE
PRKX	TRUE	FALSE	FALSE
SYBU	TRUE	FALSE	FALSE
OAS3	TRUE	FALSE	FALSE
NDRG4	TRUE	TRUE	FALSE
UQCC1	TRUE	FALSE	FALSE
GPX1	TRUE	TRUE	FALSE
ADAL	TRUE	FALSE	FALSE
MTHFD1	TRUE	FALSE	FALSE
CD68	TRUE	FALSE	FALSE
IER3	TRUE	TRUE	TRUE
SF3B3	TRUE	FALSE	FALSE
SEMA4A	TRUE	FALSE	FALSE
CAMK2D	TRUE	FALSE	FALSE
TBC1D8	TRUE	FALSE	FALSE
SFN	TRUE	FALSE	FALSE
EI24	TRUE	FALSE	FALSE
LRG1	TRUE	FALSE	FALSE
TFDP1	TRUE	FALSE	FALSE
PTDSS1	TRUE	FALSE	FALSE
ELAVL2	TRUE	FALSE	FALSE
TSKU	TRUE	TRUE	FALSE
MBP	TRUE	FALSE	FALSE
KIAA1217	TRUE	FALSE	FALSE
PTPN1	TRUE	FALSE	FALSE
SLC7A5	TRUE	TRUE	FALSE
HSPA2	TRUE	FALSE	FALSE
CDCA7	TRUE	FALSE	FALSE
ETV7	TRUE	FALSE	FALSE
PDP1	TRUE	TRUE	FALSE
ARSJ	TRUE	FALSE	FALSE
SUV39H1	TRUE	FALSE	FALSE
PSD3	TRUE	FALSE	FALSE
ATXN1	TRUE	FALSE	FALSE
GSTP1	TRUE	TRUE	FALSE
FHOD3	TRUE	TRUE	FALSE
CRABP2	TRUE	FALSE	FALSE
GLMP	TRUE	FALSE	FALSE
HOXD11	TRUE	FALSE	FALSE
ANK3	TRUE	FALSE	FALSE
HR	TRUE	TRUE	FALSE
CTDSPL	TRUE	TRUE	FALSE
NAV2	TRUE	FALSE	FALSE
FTH1	TRUE	TRUE	FALSE
PLPP3	TRUE	FALSE	FALSE
FRMD6	TRUE	FALSE	TRUE
ITGBL1	TRUE	FALSE	FALSE
TFRC	TRUE	FALSE	TRUE
PDGFD	TRUE	FALSE	FALSE
EPS8L2	TRUE	TRUE	FALSE
C6orf132	TRUE	FALSE	FALSE
ILDR1	TRUE	FALSE	FALSE
CD40	TRUE	FALSE	TRUE
ELF3	TRUE	FALSE	FALSE
EGR1	TRUE	TRUE	FALSE
ZNF22	TRUE	FALSE	FALSE
SORCS2	TRUE	TRUE	FALSE
SMARCA2	TRUE	FALSE	FALSE
RHOD	TRUE	TRUE	FALSE
RFC2	TRUE	FALSE	FALSE
LRRC61	TRUE	FALSE	FALSE
INHBB	TRUE	FALSE	FALSE
ARSI	TRUE	FALSE	FALSE
GSDMD	TRUE	TRUE	FALSE
ARGLU1	TRUE	FALSE	FALSE
LCMT2	TRUE	FALSE	FALSE
PARP1	TRUE	FALSE	TRUE
MDFI	TRUE	TRUE	FALSE
DENND3	TRUE	FALSE	FALSE
ANXA10	TRUE	FALSE	FALSE
TSPAN7	TRUE	FALSE	FALSE
MARVELD3	TRUE	FALSE	FALSE
AKR1C2	TRUE	FALSE	FALSE
ACSL5	TRUE	FALSE	FALSE
MYO19	TRUE	FALSE	FALSE
FEN1	TRUE	FALSE	FALSE
DTX4	TRUE	FALSE	FALSE
HOXC11	TRUE	FALSE	FALSE
HOXD10	TRUE	FALSE	FALSE
FAM24B	TRUE	FALSE	FALSE
PDLIM4	TRUE	FALSE	FALSE
COL4A1	TRUE	FALSE	FALSE
SULT1A1	TRUE	FALSE	FALSE
CDKN1A	TRUE	FALSE	FALSE
HS3ST3A1	TRUE	FALSE	FALSE
SPATA13	TRUE	FALSE	FALSE
NQO1	TRUE	FALSE	FALSE
BDKRB2	TRUE	FALSE	TRUE
EHHADH	TRUE	FALSE	FALSE
SYNDIG1	TRUE	FALSE	FALSE
SLC36A4	TRUE	FALSE	FALSE
NRIP1	TRUE	FALSE	FALSE
B3GNT9	TRUE	FALSE	FALSE
MCTP2	TRUE	FALSE	FALSE
KIAA0040	TRUE	FALSE	FALSE
F2RL1	TRUE	FALSE	FALSE
TLDC1	TRUE	FALSE	TRUE
HOOK1	TRUE	FALSE	FALSE
CDC42BPG	TRUE	TRUE	FALSE
ELMO3	TRUE	TRUE	FALSE
CASP4	TRUE	FALSE	FALSE
GATA6	TRUE	FALSE	TRUE
ITGA2B	TRUE	FALSE	FALSE
KHDC1	TRUE	FALSE	FALSE
HTRA1	TRUE	TRUE	FALSE
YLPM1	TRUE	FALSE	FALSE
DSN1	TRUE	FALSE	FALSE
TMEM216	TRUE	FALSE	FALSE
THEM4	TRUE	FALSE	FALSE
RNPS1	TRUE	FALSE	FALSE
PLTP	TRUE	FALSE	FALSE
HMGN2	TRUE	FALSE	FALSE
FHL2	TRUE	FALSE	TRUE
SH3BP1	TRUE	TRUE	FALSE
ATP2C2	TRUE	FALSE	FALSE
C1orf21	TRUE	FALSE	FALSE
ALDH3A2	TRUE	FALSE	FALSE
SH3TC2	TRUE	FALSE	FALSE
RFWD3	TRUE	FALSE	FALSE
IMP3	TRUE	FALSE	FALSE
PLOD2	TRUE	FALSE	FALSE
RIPK4	TRUE	TRUE	FALSE
AMPD3	TRUE	FALSE	FALSE
PITPNM3	TRUE	FALSE	FALSE
TUBB	TRUE	FALSE	FALSE
SLC47A2	TRUE	FALSE	FALSE
SHANK2	TRUE	FALSE	FALSE
C1QTNF6	TRUE	FALSE	FALSE
TMC5	TRUE	FALSE	FALSE
GJA3	TRUE	TRUE	FALSE
RRM2	TRUE	FALSE	FALSE
TNFAIP3	TRUE	FALSE	TRUE
ANKEF1	TRUE	FALSE	FALSE
TBC1D2	TRUE	FALSE	TRUE
AFAP1L1	TRUE	TRUE	FALSE
BCAR3	TRUE	FALSE	FALSE
TRIM47	TRUE	TRUE	FALSE
THRB	TRUE	FALSE	FALSE
NELFCD	TRUE	FALSE	FALSE
SLFN5	TRUE	FALSE	TRUE
SH2D4A	TRUE	FALSE	FALSE
TKT	TRUE	FALSE	FALSE
ADGRL2	TRUE	FALSE	FALSE
ENTPD2	TRUE	TRUE	FALSE
TTI1	TRUE	FALSE	FALSE
GCLC	TRUE	FALSE	FALSE
CES4A	TRUE	FALSE	FALSE
PPIF	TRUE	FALSE	TRUE
NECTIN4	TRUE	FALSE	FALSE
SLCO1B3	TRUE	FALSE	FALSE
HES1	TRUE	FALSE	FALSE
UGT8	TRUE	FALSE	FALSE
PLCH2	TRUE	TRUE	FALSE
CSTA	TRUE	FALSE	FALSE
METTL7A	TRUE	FALSE	FALSE
SLC16A5	TRUE	FALSE	FALSE
CCL28	TRUE	FALSE	FALSE
RAPGEF5	TRUE	FALSE	FALSE
FAM83F	TRUE	FALSE	FALSE
FAM83E	TRUE	FALSE	FALSE
MALL	TRUE	FALSE	FALSE
LGALS3BP	TRUE	TRUE	FALSE
FREM2	TRUE	TRUE	FALSE
PSD4	TRUE	FALSE	FALSE
ZNF594	TRUE	FALSE	FALSE
PPARG	TRUE	FALSE	FALSE
TM4SF19	TRUE	FALSE	TRUE
GNA15	TRUE	FALSE	FALSE
FAM131B	TRUE	FALSE	FALSE
TRIM6	TRUE	FALSE	FALSE
LMNB1	TRUE	FALSE	FALSE
PUDP	TRUE	FALSE	FALSE
ANK1	TRUE	TRUE	FALSE
GGT6	TRUE	FALSE	FALSE
EMP2	TRUE	FALSE	FALSE
ARID5B	TRUE	FALSE	FALSE
LTBP2	TRUE	TRUE	FALSE
ARHGEF4	TRUE	TRUE	FALSE
TMEM125	TRUE	FALSE	FALSE
RASIP1	TRUE	FALSE	FALSE
PLCB3	TRUE	TRUE	FALSE
MOB3B	TRUE	FALSE	FALSE
CLDN7	TRUE	FALSE	FALSE
FOSB	TRUE	FALSE	FALSE
PKM	TRUE	FALSE	FALSE
SH3TC1	TRUE	TRUE	FALSE
BRD9	TRUE	FALSE	FALSE
CDT1	TRUE	TRUE	FALSE
DNAJB1	TRUE	FALSE	FALSE
KIAA1211L	TRUE	FALSE	FALSE
SLCO4A1	TRUE	FALSE	FALSE
CDH13	TRUE	FALSE	FALSE
MCL1	TRUE	FALSE	FALSE
ADAMTS1	TRUE	FALSE	TRUE
PODXL	TRUE	FALSE	TRUE
TPGS2	TRUE	TRUE	FALSE
NOTCH1	TRUE	TRUE	TRUE
PLEKHG4	TRUE	FALSE	TRUE
SNCA	TRUE	FALSE	FALSE
APLP2	TRUE	FALSE	FALSE
ABCC2	TRUE	FALSE	FALSE
GSS	TRUE	FALSE	FALSE
ZNF736	TRUE	FALSE	FALSE
UNC13D	TRUE	TRUE	FALSE
ZNF367	TRUE	FALSE	FALSE
ZNF532	TRUE	TRUE	FALSE
RAPGEFL1	TRUE	FALSE	FALSE
ERGIC1	TRUE	TRUE	FALSE
DLC1	TRUE	FALSE	TRUE
PRDM15	TRUE	FALSE	FALSE
FAM110C	TRUE	FALSE	FALSE
ZDHHC5	TRUE	FALSE	FALSE
ACSS1	TRUE	TRUE	FALSE
MAT2A	TRUE	FALSE	FALSE
TRUB2	TRUE	FALSE	FALSE
CDK2	TRUE	FALSE	TRUE
RAB36	TRUE	FALSE	FALSE
SPTSSB	TRUE	FALSE	FALSE
C3orf67	TRUE	FALSE	FALSE
OSBPL7	TRUE	TRUE	FALSE
GALNT18	TRUE	FALSE	FALSE
GCA	TRUE	FALSE	FALSE
KRT16	TRUE	FALSE	FALSE
TPD52L2	TRUE	FALSE	FALSE
POM121	TRUE	FALSE	FALSE
SERPINE1	TRUE	FALSE	TRUE
POLD3	TRUE	FALSE	FALSE
DSC2	TRUE	FALSE	FALSE
HM13	TRUE	FALSE	FALSE
ZNF229	TRUE	FALSE	FALSE
LDLR	TRUE	FALSE	TRUE
MICALL1	TRUE	FALSE	FALSE
IRF5	TRUE	FALSE	FALSE
EPM2AIP1	TRUE	FALSE	FALSE
HLA-F	TRUE	TRUE	FALSE
ARHGAP1	TRUE	FALSE	TRUE
MCM5	TRUE	TRUE	FALSE
FAM111B	TRUE	FALSE	FALSE
NAPRT	TRUE	TRUE	FALSE
SNX18	TRUE	FALSE	FALSE
NPEPL1	TRUE	FALSE	FALSE
KIAA0100	TRUE	FALSE	FALSE
MYOF	TRUE	FALSE	FALSE
PYGL	TRUE	FALSE	TRUE
ESR1	TRUE	FALSE	FALSE
PNPLA4	TRUE	FALSE	FALSE
CHMP4B	TRUE	FALSE	FALSE
ERVMER34-1	TRUE	FALSE	TRUE
VAV2	TRUE	FALSE	FALSE
MYO18A	TRUE	FALSE	FALSE
PRKCDBP	TRUE	FALSE	FALSE
MCC	TRUE	FALSE	FALSE
RND3	TRUE	FALSE	TRUE
ELFN2	TRUE	TRUE	TRUE
ACCS	TRUE	TRUE	FALSE
AQP3	TRUE	FALSE	FALSE
EREG	TRUE	FALSE	FALSE
GPATCH8	TRUE	FALSE	FALSE
WNT5A	TRUE	FALSE	FALSE
FOXP1	TRUE	FALSE	FALSE
DMRTA2	TRUE	FALSE	FALSE
SIPA1L2	TRUE	TRUE	FALSE
DLX3	TRUE	FALSE	FALSE
RPL12	TRUE	FALSE	FALSE
FABP6	TRUE	FALSE	FALSE
ZMAT2	TRUE	TRUE	FALSE
CAB39	TRUE	FALSE	FALSE
MARVELD2	TRUE	FALSE	FALSE
CEL	TRUE	FALSE	FALSE
MICAL2	TRUE	TRUE	TRUE
RDM1	TRUE	FALSE	FALSE
C11orf45	TRUE	FALSE	FALSE
RBP4	TRUE	FALSE	FALSE
ELAC2	TRUE	FALSE	FALSE
GNPDA1	TRUE	FALSE	FALSE
KIAA1147	TRUE	FALSE	FALSE
TMTC1	TRUE	FALSE	FALSE
DOCK9	TRUE	FALSE	FALSE
FYB	TRUE	FALSE	FALSE
FA2H	TRUE	FALSE	FALSE
PPP1R14C	TRUE	FALSE	FALSE
MCM2	TRUE	TRUE	FALSE
DUOX1	TRUE	FALSE	FALSE
FCMR	TRUE	FALSE	FALSE
VILL	TRUE	FALSE	FALSE
ATP5G1	TRUE	FALSE	TRUE
STK17A	TRUE	FALSE	FALSE
TBC1D4	TRUE	FALSE	FALSE
MOK	TRUE	FALSE	TRUE
DNAH2	TRUE	FALSE	FALSE
ZSCAN31	TRUE	TRUE	FALSE
