pathway	pval	padj	log2err	ES	NES	size	leadingEdge	collection
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.3881453154875717	0.8598270205785864	0.09054289484694737	0.40758824557420154	1.0576632707703655	18		REACTOME
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	0.3865546218487395	0.8598270205785864	0.09624060232812902	-0.3584330458911809	-1.0533820144592672	30		REACTOME
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	0.3887733887733888	0.8598270205785864	0.09528798461948437	-0.3552867040619694	-1.0511789757313619	31		REACTOME
REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX	0.3903966597077244	0.8598270205785864	0.09528798461948437	-0.40021637828255807	-1.0494597465116764	18		REACTOME
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN	0.3900862068965517	0.8598270205785864	0.09721508088464663	-0.4173019284146336	-1.0486490641646375	15		REACTOME
REACTOME_GLUCONEOGENESIS	0.3907563025210084	0.8598270205785864	0.09560314922043013	-0.3838257349427939	-1.0452097596428425	21		REACTOME
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.38727272727272727	0.8598270205785864	0.08783126344801238	0.3023548249625635	1.037103100330607	74		REACTOME
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.3974121996303142	0.8655412398194118	0.08730982576379309	0.4155206129077425	1.0588778331734419	16		REACTOME
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.39622641509433965	0.8655412398194118	0.09466462231533423	-0.3898712997728503	-1.0471562820996063	20		REACTOME
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.39626168224299063	0.8655412398194118	0.08809450103985174	0.34567697488814386	1.0411041693079064	36		REACTOME
REACTOME_SEMAPHORIN_INTERACTIONS	0.397459165154265	0.8655412398194118	0.08628656262672446	0.3147025101680514	1.0342844769706412	62		REACTOME
REACTOME_G_PROTEIN_MEDIATED_EVENTS	0.3949579831932773	0.8655412398194118	0.09497515259055948	-0.3115172843266791	-1.0312929852777821	50		REACTOME
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	0.40152963671128106	0.8726025507086396	0.0886261133285098	0.4034510135728964	1.0469274402405335	18		REACTOME
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	0.4024822695035461	0.8728730700755918	0.08431443206426534	0.2894630784502343	1.0225868266649212	86		REACTOME
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.4075471698113208	0.8736398426890992	0.08705158679467351	0.3808533889611633	1.0377986686264644	22		REACTOME
REACTOME_RAB_GERANYLGERANYLATION	0.4065934065934066	0.8736398426890992	0.09592067779217453	-0.3009451461487699	-1.0270064684507425	61		REACTOME
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.4061855670103093	0.8736398426890992	0.09225972605273541	-0.3683415390125131	-1.0235799056295323	23		REACTOME
REACTOME_ANTIMICROBIAL_PEPTIDES	0.4078091106290672	0.8736398426890992	0.09497515259055948	-0.40319380420775447	-1.0220441116820205	16		REACTOME
REACTOME_MITOTIC_G2_G2_M_PHASES	0.4077490774907749	0.8736398426890992	0.0857844408075645	0.2643560184888743	1.0191575802351578	187		REACTOME
REACTOME_APOPTOSIS	0.40569395017793597	0.8736398426890992	0.08407455779107234	0.2665835135407377	1.0149104342304685	157		REACTOME
REACTOME_G_PROTEIN_ACTIVATION	0.41014799154334036	0.8768681198512793	0.09314545753378035	-0.389816460310492	-1.0317125321537384	19		REACTOME
REACTOME_NICOTINAMIDE_SALVAGE	0.4121996303142329	0.8776937582852555	0.08528846897905017	0.412893428949737	1.0521829382142391	16		REACTOME
REACTOME_L1CAM_INTERACTIONS	0.41208791208791207	0.8776937582852555	0.0847985102819124	0.28048819156372157	1.0113702461158762	104		REACTOME
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.41392649903288203	0.8778240039852266	0.08756971155485113	0.38020137899482187	1.035992671954074	23		REACTOME
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.4133611691022965	0.8778240039852266	0.09196861400004266	-0.39127045120243953	-1.0260014602563727	18		REACTOME
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	0.41594827586206895	0.8803403268245396	0.09344492194109945	-0.40777607656415626	-1.024711298848469	15		REACTOME
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	0.41682242990654206	0.8804225272975859	0.08528846897905017	0.340176370040016	1.02453753902264	36		REACTOME
REACTOME_FORMATION_OF_THE_URETERIC_BUD	0.41821561338289964	0.8808561738311994	0.0847985102819124	0.40409122571329725	1.040977078073364	17		REACTOME
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.4186991869918699	0.8808561738311994	0.08971046527429813	-0.3566485196261092	-1.0241240539264511	26		REACTOME
REACTOME_FLT3_SIGNALING_IN_DISEASE	0.42071881606765327	0.8833418966838775	0.0916795246008379	-0.35788634997424446	-1.0262390452080994	28		REACTOME
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC	0.42283298097251587	0.8842578610020472	0.09139243259437684	-0.3572067862523128	-1.0242903963557377	28		REACTOME
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	0.42283298097251587	0.8842578610020472	0.09139243259437684	-0.35707510244676816	-1.0239127930666454	28		REACTOME
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.42610364683301344	0.8893331559643489	0.08553569479878835	0.3259433479453565	1.010281232419364	46		REACTOME
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	0.43103448275862066	0.8978465312798146	0.09139243259437684	-0.3917939184864705	-1.0089204577823372	17		REACTOME
REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT	0.4349442379182156	0.9001814882032668	0.08266464491237528	0.39684754187446425	1.0223166658762786	17		REACTOME
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	0.4353448275862069	0.9001814882032668	0.09082414190071554	-0.4034462409179448	-1.0138307402188074	15		REACTOME
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS	0.4355716878402904	0.9001814882032668	0.08130273453844984	0.3076303591000661	1.011041522650059	62		REACTOME
REACTOME_SIGNALING_BY_ALK	0.43478260869565216	0.9001814882032668	0.08359906036841593	0.35020461137932846	1.0030683235775055	28		REACTOME
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	0.4397463002114165	0.9070305292031956	0.08916471178206781	-0.3548086006426358	-1.0174135995444487	28		REACTOME
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	0.44423791821561337	0.9127227403494279	0.0815265143256594	0.3913107102793594	1.0080532659089012	17		REACTOME
REACTOME_GLYCOGEN_STORAGE_DISEASES	0.44396551724137934	0.9127227403494279	0.08971046527429813	-0.3998059172706254	-1.004682874546294	15		REACTOME
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.4456066945606695	0.9137538055777151	0.08783126344801238	-0.3487438222390234	-1.0134880247960465	29		REACTOME
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	0.45353159851301117	0.918194279297133	0.08041999687615399	0.41286437378947677	1.0243091754496363	15		REACTOME
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.45295404814004375	0.918194279297133	0.08943668337186206	-0.2608088403063592	-1.004895661490334	137		REACTOME
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.4537037037037037	0.918194279297133	0.08020234446981443	0.26968065632735927	1.0036469486916708	136		REACTOME
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	0.4547413793103448	0.918194279297133	0.08835944425009051	-0.33752985961701215	-0.9987650582215764	32		REACTOME
REACTOME_KEAP1_NFE2L2_PATHWAY	0.45286506469500926	0.918194279297133	0.08020234446981443	0.2756981007785164	0.9975540334909798	109		REACTOME
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	0.453027139874739	0.918194279297133	0.08679497567717195	-0.379475636787869	-0.9950727336540639	18		REACTOME
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.44866920152091255	0.918194279297133	0.08220549204158693	0.3436233986653544	0.9946208643439051	30		REACTOME
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.45471349353049906	0.918194279297133	0.07998588014999461	0.26791395838306026	0.993791846529399	131		REACTOME
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION	0.45746691871455575	0.9201720082540874	0.08085891502800323	0.38478342543362215	1.010548657218612	19		REACTOME
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	0.4572025052192067	0.9201720082540874	0.08628656262672446	-0.37652602595055357	-0.987338173027333	18		REACTOME
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	0.4618249534450652	0.9271685732020927	0.07955646772359566	0.2789351907265728	0.9957641280728037	99		REACTOME
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	0.46382978723404256	0.9283351235230934	0.08653997374441245	-0.3276636645634281	-1.0127003732604973	37		REACTOME
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.46799116997792495	0.9283351235230934	0.08809450103985174	-0.29613312370396255	-1.0003328469946955	59		REACTOME
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.4673684210526316	0.9283351235230934	0.08553569479878835	-0.33077384221779793	-0.9994285491705025	34		REACTOME
REACTOME_PROGRAMMED_CELL_DEATH	0.466789667896679	0.9283351235230934	0.07850290473486872	0.2571885528466128	0.9915252343474347	187		REACTOME
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.46551724137931033	0.9283351235230934	0.08705158679467351	-0.38482463861906363	-0.990973652836001	17		REACTOME
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	0.4685714285714286	0.9283351235230934	0.07998588014999461	0.3750294850919562	0.9879913905825022	20		REACTOME
REACTOME_DAP12_INTERACTIONS	0.4659090909090909	0.9283351235230934	0.07998588014999461	0.34687392122977057	0.9823499060288828	27		REACTOME
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.4745762711864407	0.9367104678473941	0.08504274637643215	-0.3645397358576908	-0.9950927450964395	22		REACTOME
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	0.4742857142857143	0.9367104678473941	0.07934349601349727	0.3742959359893595	0.9860589020002848	20		REACTOME
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.4762886597938144	0.9383331727526737	0.0833634065110386	-0.3550697236683284	-0.9866990164038627	23		REACTOME
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.4811320754716981	0.9425896051062636	0.07808923069433449	0.361482883918783	0.9850154062838667	22		REACTOME
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.4806949806949807	0.9425896051062636	0.07934349601349727	0.3134879098998269	0.979044085650025	49		REACTOME
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.4807692307692308	0.9425896051062636	0.07913166517683488	0.3536315332825275	0.9746531797792156	24		REACTOME
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.4820295983086681	0.9425959120915327	0.08407455779107234	-0.3441332581058389	-0.9868020567096346	28		REACTOME
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	0.4835164835164835	0.9437525437525438	0.08603472424556043	-0.28823616022984866	-0.9836357382256095	61		REACTOME
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	0.4888475836431227	0.9488864699076451	0.0764767053228531	0.39930422227491824	0.9906666804836451	15		REACTOME
REACTOME_SIGNALING_BY_NTRK3_TRKC	0.4879852125693161	0.9488864699076451	0.0762797180809272	0.3861270868300851	0.9839738398802201	16		REACTOME
REACTOME_LDL_CLEARANCE	0.4883720930232558	0.9488864699076451	0.0833634065110386	-0.36748007838115226	-0.9725956720264959	19		REACTOME
REACTOME_REGULATION_OF_KIT_SIGNALING	0.49023861171366595	0.9498373101952278	0.08455574424412811	-0.38368806957002016	-0.9725995988386236	16		REACTOME
REACTOME_PROTEIN_FOLDING	0.49272727272727274	0.9526117946716512	0.07492788183937392	0.2778039939140376	0.9814502303843609	89		REACTOME
REACTOME_ONCOGENE_INDUCED_SENESCENCE	0.4943820224719101	0.9526117946716512	0.0762797180809272	0.3288326119950323	0.9760678212789443	33		REACTOME
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.49427480916030536	0.9526117946716512	0.077274697304471	0.3356350261883213	0.9619539213607693	29		REACTOME
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	0.495850622406639	0.9536980949207984	0.0815265143256594	-0.3470794211410112	-0.973041366329455	24		REACTOME
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.498960498960499	0.9561897561897562	0.08130273453844984	-0.3007739922994433	-0.9853125094451889	47		REACTOME
REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES	0.49891540130151846	0.9561897561897562	0.08359906036841593	-0.380019240936106	-0.9632995930772994	16		REACTOME
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.5011037527593819	0.9585541840442623	0.08431443206426534	-0.29041036507840184	-0.9810014619845763	59		REACTOME
REACTOME_METABOLISM_OF_COFACTORS	0.5020746887966805	0.9586715978110529	0.08085891502800323	-0.3451954985527319	-0.9677597665061873	24		REACTOME
REACTOME_CO_STIMULATION_BY_CD28	0.503731343283582	0.9600955439799195	0.07511816352763015	0.31177263222323603	0.9631575144223973	43		REACTOME
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	0.5056603773584906	0.9620325590899802	0.0755015292281669	0.3567770159248924	0.9721922473456918	22		REACTOME
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.5109170305676856	0.965025974025974	0.08266464491237528	-0.259301370030455	-0.970227074306939	108		REACTOME
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.5117540687160941	0.965025974025974	0.072714107793444685	0.2741866084207714	0.968568786905317	87		REACTOME
REACTOME_SLC_TRANSPORTER_DISORDERS	0.5127272727272727	0.965025974025974	0.0728938564822936	0.281227364348697	0.9646340900958053	74		REACTOME
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	0.5083179297597042	0.965025974025974	0.07417589655880091	0.37828376487795634	0.9639865769248784	16		REACTOME
REACTOME_NUCLEOTIDE_CATABOLISM	0.5124760076775432	0.965025974025974	0.07569463079327488	0.33123907901522387	0.9637632322971621	31		REACTOME
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	0.5098039215686274	0.965025974025974	0.07707367349441024	0.3445580489774689	0.9585748921422389	26		REACTOME
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	0.5224839400428265	0.9698993094636936	0.08041999687615399	-0.30612940419063905	-0.9683461976129127	42		REACTOME
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	0.5181644359464627	0.9698993094636936	0.07492788183937392	0.3726928724926176	0.9671121942145987	18		REACTOME
REACTOME_HS_GAG_DEGRADATION	0.5164410058027079	0.9698993094636936	0.07569463079327488	0.3512743588738169	0.957170809324172	23		REACTOME
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	0.5226781857451404	0.9698993094636936	0.08085891502800323	-0.30722136058999594	-0.9543661159872749	39		REACTOME
REACTOME_RHOBTB2_GTPASE_CYCLE	0.5203094777562862	0.9698993094636936	0.07530937641727728	0.34897166108893396	0.9508962975452546	23		REACTOME
REACTOME_SIGNALING_BY_ERYTHROPOIETIN	0.5211538461538462	0.9698993094636936	0.07492788183937392	0.34466404245008725	0.9499376421874476	24		REACTOME
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS	0.517175572519084	0.9698993094636936	0.07492788183937392	0.3303456156451148	0.9467940935218548	29		REACTOME
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	0.521551724137931	0.9698993094636936	0.08085891502800323	-0.37073077551993094	-0.9316191810638491	15		REACTOME
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	0.5264270613107822	0.975139055573927	0.07934349601349727	-0.3593272018830239	-0.9510177611052358	19		REACTOME
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.5293040293040293	0.9787481524323629	0.07165273668294567	0.265862117327203	0.957048427243352	103		REACTOME
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.5314533622559653	0.9810014777894701	0.08020234446981443	-0.3722164665316293	-0.9435205698094482	16		REACTOME
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.5349716446124764	0.9840490635629147	0.072714107793444685	0.36145003714295687	0.949268667887159	19		REACTOME
REACTOME_RND3_GTPASE_CYCLE	0.5343228200371057	0.9840490635629147	0.07182762936038092	0.30706116105003955	0.9373179852898933	39		REACTOME
REACTOME_SIGNALING_BY_FGFR	0.5377697841726619	0.9849455381729854	0.06994587365016587	0.2751428571116925	0.9520248936510219	77		REACTOME
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	0.5391969407265774	0.9849455381729854	0.0728938564822936	0.3646606524827032	0.9462691395399841	18		REACTOME
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	0.5387931034482759	0.9849455381729854	0.07913166517683488	-0.3646686050985559	-0.9390692367461709	17		REACTOME
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	0.5365344467640919	0.9849455381729854	0.07767985601172364	-0.3533325551935748	-0.9265195377535909	18		REACTOME
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	0.5427509293680297	0.9887537496591219	0.07113273993278939	0.38601401359384946	0.9576939088911011	15		REACTOME
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	0.5431578947368421	0.9887537496591219	0.07747675478485777	-0.31073450541277514	-0.9388799726110669	34		REACTOME
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	0.5493716337522442	0.9892313771981823	0.06879430956047748	0.25308854461677527	0.9589564759716509	155		REACTOME
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	0.5474060822898033	0.9892313771981823	0.06879430956047748	0.269082488481108	0.9436233032630509	83		REACTOME
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	0.5518672199170125	0.9892313771981823	0.07588869006061172	-0.3363458272104608	-0.9429496055748897	24		REACTOME
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS	0.549266247379455	0.9892313771981823	0.07667468724900914	-0.3090876207668115	-0.9410864573155403	35		REACTOME
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.5487571701720841	0.9892313771981823	0.07200331366198796	0.3620301103602368	0.9394430649037359	18		REACTOME
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.5495689655172413	0.9892313771981823	0.07808923069433449	-0.3627088285132045	-0.9340225563452036	17		REACTOME
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION	0.5510204081632653	0.9892313771981823	0.07028128417173922	0.30234572973050833	0.9229239194006041	39		REACTOME
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	0.5510204081632653	0.9892313771981823	0.07028128417173922	0.3016326756928581	0.9207472899249403	39		REACTOME
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1	0.5509761388286334	0.9892313771981823	0.07829552499447937	-0.3620517808598259	-0.9177544071612439	16		REACTOME
REACTOME_KINESINS	0.5534709193245778	0.9904216451071393	0.07061962471225905	0.29725652125194446	0.943225705151124	53		REACTOME
REACTOME_SARS_COV_2_INFECTION	0.5621621621621622	0.9916988581491791	0.06783382634794552	0.23645872281749916	0.959035450539873	276		REACTOME
REACTOME_RHOQ_GTPASE_CYCLE	0.5605786618444847	0.9916988581491791	0.06815134386794833	0.2926023145909006	0.9538649123725662	58		REACTOME
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.5610278372591007	0.9916988581491791	0.07667468724900914	-0.29905664399381243	-0.9459736964762367	42		REACTOME
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.5703971119133574	0.9916988581491791	0.06720650937104644	0.2518199412449253	0.9448640099522532	146		REACTOME
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES	0.5587628865979382	0.9916988581491791	0.07492788183937392	-0.33823369632181166	-0.9399135809932276	23		REACTOME
REACTOME_COMPLEMENT_CASCADE	0.5592515592515592	0.9916988581491791	0.07530937641727728	-0.3174970168342026	-0.9393714572986887	31		REACTOME
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.5638095238095238	0.9916988581491791	0.07045008506584192	0.3562260115714082	0.9384548322855131	20		REACTOME
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.559322033898305	0.9916988581491791	0.0762797180809272	-0.34227760502637417	-0.934323279653915	22		REACTOME
REACTOME_PHASE_0_RAPID_DEPOLARISATION	0.569620253164557	0.9916988581491791	0.07511816352763015	-0.3249330321849546	-0.9304811931406294	27		REACTOME
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	0.5674518201284796	0.9916988581491791	0.07608371609517249	-0.3048834867225429	-0.9293159983417121	36		REACTOME
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.5659655831739961	0.9916988581491791	0.07045008506584192	0.35775983858906135	0.9283620053844236	18		REACTOME
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.5660377358490566	0.9916988581491791	0.06977925170762346	0.3400225087997818	0.9265373951324547	22		REACTOME
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS	0.570631970260223	0.9916988581491791	0.06863256318367258	0.37252054340763974	0.9242168491159255	15		REACTOME
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.5693160813308688	0.9916988581491791	0.06847149044920875	0.3623413037919179	0.9233601479924963	16		REACTOME
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS	0.5711206896551724	0.9916988581491791	0.07608371609517249	-0.35655548630198497	-0.9181768973196173	17		REACTOME
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	0.5602968460111317	0.9916988581491791	0.06944814420031753	0.3003422660314278	0.9168082564766383	39		REACTOME
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	0.5683297180043384	0.9916988581491791	0.07667468724900914	-0.35953606260430926	-0.9113773869717746	16		REACTOME
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	0.5678496868475992	0.9916988581491791	0.07473852274390924	-0.34681566768425004	-0.9094307540737973	18		REACTOME
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	0.5738963531669866	0.9948795332861906	0.06994587365016587	0.2980230138614324	0.9252945256752481	47		REACTOME
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS	0.5754310344827587	0.9959019874299305	0.07569463079327488	-0.3608431370366527	-0.9067722725396555	15		REACTOME
REACTOME_P75NTR_SIGNALS_VIA_NF_KB	0.5767097966728281	0.9964788945789521	0.06783382634794552	0.35857016547403175	0.9137500958155487	16		REACTOME
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	0.6018099547511312	1	0.07588869006061172	-0.2411302107803644	-0.9427456114197522	154		REACTOME
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.588021778584392	1	0.06598161440087301	0.2846476548906736	0.9355077933833656	62		REACTOME
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	0.6040515653775322	1	0.06538341954687732	0.24105805927110435	0.9354356224268205	198		REACTOME
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.5887640449438202	1	0.07667468724900914	-0.2618542990923128	-0.9338478859516184	79		REACTOME
REACTOME_FORMATION_OF_PARAXIAL_MESODERM	0.5883424408014571	1	0.06613262047584399	0.2895236245586575	0.9308101713535889	55		REACTOME
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.6115107913669064	1	0.06364240816510186	0.24234542565424527	0.9300111422292913	173		REACTOME
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.5815450643776824	1	0.07492788183937392	-0.2894805062375732	-0.9258091937828314	43		REACTOME
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	0.5807127882599581	1	0.07380527241712746	-0.3422391061383813	-0.9192208561691018	20		REACTOME
REACTOME_ONCOGENIC_MAPK_SIGNALING	0.6152450090744102	1	0.06378453903129748	0.26484208756052174	0.9179619752462999	78		REACTOME
REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION	0.5930470347648262	1	0.07147862874255066	-0.32304528820372513	-0.9168701000107636	25		REACTOME
REACTOME_SIGNALING_BY_WNT_IN_CANCER	0.6120689655172413	1	0.07253518643945886	-0.3079939939605695	-0.9113671888435784	32		REACTOME
REACTOME_INTERLEUKIN_37_SIGNALING	0.5929368029739777	1	0.06674261342419166	0.3523608453563936	0.9077147433208644	17		REACTOME
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	0.6114285714285714	1	0.06643641376628104	0.3445377164440865	0.9076627601540386	20		REACTOME
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.6206896551724138	1	0.07182762936038092	-0.30628333023421955	-0.9063052628907632	32		REACTOME
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0.7228260869565217	1	0.05605958750323349	0.22325143519689408	0.9056042498435765	278		REACTOME
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.6029106029106029	1	0.07147862874255066	-0.30607357762875276	-0.9055731783706379	31		REACTOME
